,PTID1W1,PTID1W2,PTID1W3,PTID1W4,PTID1W5,PTID1W6,PTID1W7,PTID1W8,PTID1W9,PTID1W10,PTID2W1,PTID2W2,PTID2W3,PTID2W4,PTID2W5,PTID2W6,PTID2W7,PTID2W8,PTID2W9,PTID2W10,PTID3W1,PTID3W2,PTID3W3,PTID3W4,PTID3W5,PTID3W6,PTID3W7,PTID3W8,PTID3W9,PTID3W10,PTID4W1,PTID4W2,PTID4W3,PTID4W4,PTID4W5,PTID4W6,PTID4W7,PTID4W8,PTID4W9,PTID4W10,PTID5W1,PTID5W2,PTID5W3,PTID5W4,PTID5W5,PTID5W6,PTID5W7,PTID5W8,PTID5W9,PTID5W10,PTID6W1,PTID6W2,PTID6W3,PTID6W4,PTID6W5,PTID6W6,PTID6W7,PTID6W8,PTID6W9,PTID6W10
HMBS,2.5977218524172088,2.9449708592232464,2.6433020884847656,3.487460623458667,3.1796862012884937,2.8492587127559856,2.6140737403742196,2.8698121972319304,2.868429964873285,2.777619601072133,3.7288130160885107,3.1211646375569395,2.809599657102203,3.501107892377292,2.8148374983888105,2.9993686828089037,3.4752405610642394,3.2770772000772226,3.048689572709667,3.514766120388397,2.6217119771490243,2.361880627038438,2.2750368549407214,2.7226627422007628,2.509037042352887,2.919607046908355,2.5340865106149515,2.289450875627936,2.3375112985658797,2.3146965256562866,3.2667865406949015,3.1625967659884866,2.3465030957436293,2.616287113320907,2.591009130839571,2.67610940735382,2.7368429598756996,2.7870980816110045,3.3075888157363695,2.965507260619077,3.3418150039843324,2.8740887208962778,2.459169286598955,3.0278794640033153,3.074231394185792,2.3733698062699724,2.656496370553495,3.255984068314644,2.7415317039794203,3.12361653881718,2.988939123932036,3.1146335490689396,2.7546310002442422,2.52712039345895,3.0375579354240254,2.857383894322654,3.1083571780904182,2.8187483254816583,2.4761483487456535,3.1380935964872845
HMOX1,10.713229605800324,11.155692509523236,11.022343814151725,10.880065675390647,11.006981209276288,11.076028445638682,10.94947970743808,10.887601729115705,10.95692597557931,11.023743127674734,11.191626924878204,11.281449685988473,10.896397119366096,10.921583980617184,11.204611429111837,11.50501646347944,11.161380017791231,11.333189292387688,11.415968082564119,11.163169242729039,10.962703078957995,10.796261513637969,11.278410950991121,11.100946973839948,11.178852426510486,11.175204023407165,11.186938940520509,10.922543522058604,11.219825027269257,11.243914959877635,11.205131180224663,11.413429015896844,11.299852335522447,11.458272847569805,11.284178588324858,11.231550130486438,11.477536027752638,11.44109894260845,11.301351746770122,11.370604972518736,11.195075455427297,10.95613639001808,10.97422728542821,11.129384130866427,10.974257333212105,10.878986291456995,10.915407140025836,11.048861122389251,11.01951511692544,10.918465621637633,11.635633469461666,11.764134840498468,11.643750959367512,11.615389903477157,11.559807970370931,11.675581098415035,11.609911629454823,11.319474611733446,12.078443621088164,11.673391765326535
HMOX2,3.680065503779744,3.889015935100172,3.4961299519888054,3.6609628338205416,3.0605316604283272,3.3877760982534437,3.598746316154256,3.7392540565568204,3.7335387334588597,3.4713825817777506,4.062752062314111,4.105116510855412,4.3620981206926315,4.806267338457198,3.720869433193588,3.680988158924771,4.1796702793474285,3.515901643803148,4.712793848548967,4.056982295197295,3.7555712844102347,3.7610831116628147,3.3716285563411565,3.729661525875295,3.12366619645382,7.3240518011608415,3.574452751274664,3.7322149210146063,3.779133623525451,4.294606046192088,4.245396782187998,3.9439494489897373,3.957988866736314,3.865265594863769,3.3894566781666655,3.772487456004494,4.043816925895708,3.8776362891378344,3.928796672342141,4.139354886931443,4.008352423349369,3.5780812922619414,4.085764553778314,3.7848913018804584,3.0924104296844446,3.775766968848157,3.7880592236495505,3.7528235068602824,4.139011007972253,4.001550064158665,4.714130097445981,4.329425023465532,3.9930040275552825,4.139755975481314,3.389608109693795,3.724748485147586,4.153513525549605,3.6439600600783826,4.278966041049002,3.810072870873325
HNMT,9.48092043150907,8.983033775715379,9.409423184254667,9.123339252262065,8.909702911432852,9.068140342172995,9.059546451031354,8.874726587315081,9.121781888157594,9.23059355588556,8.89736871322177,9.087684002177243,8.85121714475102,8.782080880768314,9.031090227967255,9.077732485643944,9.207602263362649,9.31122290127322,9.339448753192277,9.359288351207987,8.36556088246891,8.310072862780665,8.4176154209566,8.423039412708274,8.517312705107587,8.703315304468136,8.441087112269125,8.354025851600815,8.659592095311037,8.743270575664338,8.744896722835888,8.35947944144431,8.868250609565798,8.645517217893223,8.536819905370525,8.348672392547593,8.519955418727854,8.668151043620641,8.604321563877273,8.748997179451358,8.513742595166272,8.561274196053258,8.581760223972895,8.664350212706537,8.611672942022018,8.512226886513957,8.245910127107761,8.608351306491576,8.404065211332572,8.321337370682887,9.124906306978318,8.702347599370531,9.090898143567983,9.034463899351108,8.784405500974511,8.723457195205967,9.309795098524404,9.61618950364211,9.145849121616385,8.879107173598994
HPGDS,2.604189961475012,2.4240083607172562,2.643925437474756,2.4932886649169737,2.4661833464012584,2.3396790066723954,2.4096081726817533,2.476018699757825,2.5689319879147092,2.4186487302891124,2.796410864347819,2.8701279502002137,2.882153917287012,2.776525151421912,2.7370160876090073,2.7319869290673005,2.741876815374395,2.624826155060762,2.966947205116526,2.798092000728636,2.574246860468827,2.5618393292985306,2.7405606353419696,2.5923972351979403,2.6615671995271457,2.7597736949204936,2.816231050342108,2.748482701520504,2.943621319785564,2.5308448341384473,3.0829239490650235,2.911001223747299,2.9101953881869047,3.153367598147969,2.964638907331776,2.978433618116287,3.0609293376213897,2.8831711258026136,2.796639281805275,3.079224488561045,2.7995639799891228,2.548707875185253,2.720169000151831,2.6840556799402653,2.759368919250905,2.543421643348864,2.6407597310158626,2.876074861633875,2.6873742836113994,2.6502360867642984,2.991771249199815,2.996442982083833,3.1354856189760363,3.094692119140413,2.971092856901171,2.7944574569589906,3.122126014374743,2.934384397888811,2.984880958547767,3.02259862577047
HS3ST3B1,2.9596774340416747,3.2837143885058326,3.4008111414093514,3.471278520320076,3.431288654291593,3.3369831394928933,3.242251887669987,3.3133474464526427,3.8011897037160183,3.3808817988063313,3.1228549076121137,3.009383006266306,2.9045419008853135,2.8604662585171665,3.2535506444642914,3.130469660712105,3.028463067778848,3.0561326157073165,3.3730634986331607,3.160258693789916,3.5626209865813485,3.509113073044294,3.432505153997391,3.2409859040247384,3.4489405850798533,3.3266811502871816,3.3214952214408315,3.4034313457681162,3.516595135054797,3.027950216429841,3.1107641218998077,3.599865247338849,3.554932601880473,3.3300707268468916,3.2976903295908575,3.571992251270138,3.3145805254117207,3.4593660400995514,3.7593369584396212,3.4085080761515014,3.601625211833832,3.5076170668043076,3.5603725794356227,3.2586998155699027,3.410001830562977,3.5197180163487114,3.2167962910227885,3.4429434958487284,3.0003966865943372,3.3949119394872125,3.797822320654639,3.228818690495881,3.2021042285185617,3.2996549556145176,2.961789997162073,3.1386179030540466,3.7253267174542715,3.0922243551536366,3.3161891963088377,3.1920836701846143
HS6ST1,4.341928835059102,4.508935661864395,3.977389838934878,4.51533399381493,4.4666336451060795,4.571773876178388,4.511012539267942,3.8214142995671585,4.774133416810367,4.463694380573216,4.410151120975194,4.364733500905982,3.935120250206149,3.5746586127014757,4.520221074408061,4.7462966408319005,4.449000033940462,4.450511853601406,4.7104262558491055,4.79900957256603,4.8165843477408705,4.740609204300451,4.7791231149573665,4.4453559190957,4.523311030751416,4.572253044872314,4.806468422794113,4.3593876334322825,4.6984074166662735,4.391767719955997,4.133662156943876,4.625089264272118,4.906621267396138,4.616563546328693,4.537594267803125,4.913143132451586,4.612246327590404,4.620428057183942,4.675979607944247,4.569892054903184,4.801820860496116,4.983682254409701,5.196335569062085,5.097513883365746,5.005301169629542,5.079190347993312,4.95712061940698,5.3078000806105745,4.719199871994604,5.048410582152412,4.648373402130228,4.421102087548795,4.6286511300368876,4.2395278843876465,4.497497405258055,4.545109660642783,4.706618957032278,4.420859633640114,4.651436358569793,4.450346884802027
HSD11B1,3.6940778535726784,3.267520816734035,3.6106173906003884,3.63097619237431,3.2199583975849175,3.484151023861138,3.652819165555516,3.392125050614879,3.5432731517330374,3.4870875464955,2.5164690705288133,2.659262410331694,2.547449829143966,2.4000186845287894,2.707193454238043,2.7668283485471514,2.584866317845632,2.5638170791502377,2.59686360201642,2.5243646238798676,3.510999884436811,3.8159135208941684,3.5564662027843954,3.6748673691424916,3.837791902305852,3.500151929148234,3.6820675913048158,3.4840220920814633,3.495759110455062,3.4992336081201363,3.251400983040271,3.2702448604673124,3.542518082947968,3.2136272385119473,3.3298842199971395,3.2327374938473334,3.274366038517722,3.5030815446785675,3.3027723354974907,3.2308639434372513,3.6397994037029138,3.644663872867458,3.6329079786854934,3.429133869541326,3.6370421442132645,3.437600617800145,3.412063385719266,3.4948763799455143,3.6487415304917277,3.4251772910172216,3.7088824761834465,3.3387524248079585,3.6835617216302565,3.603264327754391,3.797894931787596,3.7376651316369096,4.216082308373859,4.018162337135539,3.6660407466992595,3.5308198699135156
HSPB1,9.711102345208664,10.237565510787142,10.136102671434157,10.021688476675944,9.306610173931366,9.754940767351234,10.143795809137162,10.607834798877038,10.29218103796593,9.780980792376699,10.580642418429044,10.533713523799413,10.766938221458693,10.869671257829735,10.10353186553769,10.549143156445043,10.736995546683955,10.023117126221873,10.88266429227861,10.497458284713112,10.58239125556677,10.563913341312844,10.187198020779807,10.533143980662858,9.379967022505618,10.076946368757612,10.530435795480011,10.6696059743632,10.763020437423732,11.14395769020852,10.821267594828061,10.565702171811093,10.534742822764509,10.636766436295533,9.681088511314524,10.277063131391705,10.598300901553987,10.619467393101175,10.548503575135967,10.500206416157983,10.76307041457671,10.569549667596888,11.073469610010804,10.839327656103414,10.018661433590074,10.975836506630248,10.905872159394098,10.799999390169527,10.971418749683835,10.984342334334821,10.495989399080115,10.308008469472886,10.346608358446769,10.09379083407095,9.58187374531728,9.826100197086463,10.376085983297841,9.238929651056347,10.130467601412228,9.776615784174949
HSPB6,5.418483450522071,4.7432564359949785,4.920512451239854,4.68020619055454,5.020417747616956,4.735901214035116,4.801986364114618,5.61900796612068,5.154571058012761,4.682764295729546,5.4512177069945835,5.344256843644299,5.374309208121639,5.598439648944609,5.517700879087055,5.4362418091069316,5.282695553040238,5.358677571315231,5.546425314854118,5.559060408590308,4.75664971941103,4.917474720519244,5.25624832375838,4.996682498424572,5.157585427753962,5.029258510838581,5.339030461858586,4.684128636718797,4.5389043779350855,5.003462817393096,5.665409826762017,5.501748033543893,5.634712326529532,5.95974929346782,5.314634901687687,5.000680611153352,5.595067969563361,5.161464483498904,5.249782840666526,6.736058214371822,4.896296071153409,4.762199966915084,4.774565697626972,5.2359605982530395,4.764935266905052,4.48763426431353,4.463550529544727,4.604000136302009,4.430258506587723,4.703172699633089,5.003489802822765,4.9327084619766435,5.21907169204232,5.149917794455708,4.950827643414016,4.911145075601624,5.197491934049706,5.250707715675479,5.576280257621355,5.268902190495187
HSPG2,7.550098773619081,7.3274206061818195,7.415356434879506,7.469303995776803,7.264284950789423,7.451764176307278,7.527082850162067,7.370017771187053,7.416847340356869,7.38907286572022,7.39159761321355,7.577462817832646,7.447389921321539,7.223018955929201,7.416957091195963,7.6163613731351925,7.58750076231504,7.369938405741407,7.62583301906555,7.634677481278107,7.413457841753014,7.292263647721262,7.4859902698803475,7.264176087551755,7.242071781580348,7.520837081571606,7.538600240394121,7.286809085144939,7.409729505419692,7.436472530433975,7.329666299240813,7.4062602881784585,7.518818362823856,7.1966985078722105,7.164561040551049,7.379231923926178,7.42290153894918,7.27653481690105,7.219622559057941,7.367671595811243,6.994270833130976,7.193530288571504,7.160003493697418,6.966749989979396,7.232277010268292,7.155117753533687,7.08623602899648,7.167887760715366,7.0734314499876465,7.115282995399195,7.141544168769166,7.40668716984166,7.1723865025191005,7.08789452436689,7.043726171825347,7.032700371774723,7.329875252714186,7.06124372758887,6.928859429798153,6.9996776118086546
HTRA2,1.544188606646971,1.9603263571232163,1.9519980168761648,1.629752942457131,1.4446140645809897,1.813114191346289,1.6306384460554397,2.229187973160184,1.641361056327364,1.6296596999273918,1.6787480099633567,1.6132958991726702,2.0912597661926786,1.846031900705629,1.7363884007034605,1.7542461618368859,1.84675405062994,1.7306616912715669,2.073511785704222,1.8428984005544924,1.7169470094776862,1.751892138404309,1.6549395711327124,1.66589298839414,1.4671229408601156,1.7148389615542865,1.67170098382234,1.7009723072227163,1.751335171181879,2.1866907070252006,1.5971735846720307,1.6276535265340775,1.570365776573606,1.4872290698042272,,1.5308198699135156,1.7653225697259465,1.4405801844977935,1.621102404196702,1.444826061942363,2.161145994866779,1.644548517249047,2.0561326157073165,1.5678861248692142,1.3802861561230786,2.0099920482474416,1.9712216418545023,1.7212851544703707,3.097425391659145,2.2152747718390366,1.9795863908830853,2.033828220787981,1.9242899515182168,1.6713839627325169,1.5952649420375844,1.5461659850279204,1.8932845400302722,1.5927799256185375,1.7358254146536742,1.484034985777954
ICA1,3.230372117324181,3.195127082228066,3.000721167243654,3.111131496065801,3.037347076750618,3.219029085478693,3.1920205263283865,2.969417605509041,3.012121672712217,3.1349930186295025,2.5340366937972365,2.1138671594826968,2.142740172116082,2.2587601074829395,,2.225830180378593,2.3152763870149324,,2.698707444519855,2.3467583722268026,,,,,,,,,,2.230510460366176,,2.10976171661533,2.0531808622561054,2.1152663465807153,,,2.0349199843491594,,,,2.1381263712306526,,2.586788758053994,,,2.052381113234277,2.1785234375560316,2.0585935772723563,2.4851434128081022,3.385748533220985,2.7147071062289756,2.3962691121909376,2.0364681670692915,2.5395310714741504,,,2.7801210873120894,,2.399253140493829,2.358733826605284
ICAM1,5.800509090129013,6.297173070886637,6.1892078231671634,6.12085163748865,6.026868652109188,6.01598811363038,6.005581885207751,5.869982416401964,5.916751303605434,5.677116366830452,6.161734539021227,5.937257281627919,5.916584125991583,5.797544808724752,6.115597205815716,6.118210198911932,6.2877160728440264,6.321314819164661,6.3533144683922735,6.032687149565874,6.171575141699964,6.064292239490296,6.192146811277283,5.976595053319887,6.026720399136094,5.841530383066049,6.026769080896749,5.756919202248062,5.942974217824741,5.959698296824446,5.3714578007240394,5.7156490578937635,5.681536409109876,5.54480991902226,5.879928719924597,5.790641730763425,5.900644652059081,5.8008843730739805,5.827638676465214,5.728176306089948,6.063809223631818,5.946967079774492,6.00526748008934,6.018952354423159,6.109132769464579,6.168804474003677,6.036538499551494,6.129583890534911,5.6528048278857765,6.018912307618393,5.869086690370382,5.998897269489138,5.966448925415457,5.5529733568990665,5.780273348701625,5.677045874341899,5.335958387773392,5.577120617326897,5.683252911781,5.551620601537365
